Time;Command;AffectedRows;ElapsedTime
2018.04.02_10:37:30;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;440
2018.04.02_10:37:31;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;491
2018.04.02_10:37:31;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;453
2018.04.02_10:37:32;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;500
2018.04.02_10:37:32;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;454
2018.04.02_10:37:32;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;478
2018.04.02_10:37:33;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;454
2018.04.02_10:37:33;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;494
2018.04.02_10:37:34;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;461
2018.04.02_10:37:34;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;426
2018.04.02_10:37:35;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;459
2018.04.02_10:37:35;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;520
2018.04.02_10:37:36;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;487
2018.04.02_10:37:36;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;522
2018.04.02_10:37:37;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;540
2018.04.02_10:37:37;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;447
2018.04.02_10:37:38;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;486
2018.04.02_10:37:38;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;515
2018.04.02_10:37:39;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;419
2018.04.02_10:37:39;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;481
2018.04.02_10:37:40;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;450
2018.04.02_10:37:40;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;430
2018.04.02_10:37:41;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;437
2018.04.02_10:37:41;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;511
2018.04.02_10:37:42;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;543
2018.04.02_10:37:42;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;418
2018.04.02_10:37:43;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;566
2018.04.02_10:37:43;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;439
2018.04.02_10:37:43;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;443
2018.04.02_10:37:44;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;506
2018.04.02_10:37:44;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;452
2018.04.02_10:37:45;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;400
2018.04.02_10:37:45;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;500
2018.04.02_10:37:46;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;411
2018.04.02_10:37:46;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;456
2018.04.02_10:37:47;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;447
2018.04.02_10:37:47;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;457
2018.04.02_10:37:48;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;474
2018.04.02_10:37:48;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;493
2018.04.02_10:37:49;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;454
2018.04.02_10:37:49;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;412
2018.04.02_10:37:49;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;487
2018.04.02_10:37:50;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;464
2018.04.02_10:37:50;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;443
2018.04.02_10:37:51;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;416
2018.04.02_10:37:51;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;697
2018.04.02_10:37:52;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;443
2018.04.02_10:37:52;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;479
2018.04.02_10:37:53;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;515
2018.04.02_10:37:53;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;447
2018.04.02_10:37:54;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;406
2018.04.02_10:37:54;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;523
2018.04.02_10:37:55;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;420
2018.04.02_10:37:55;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;466
2018.04.02_10:37:56;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;519
2018.04.02_10:37:56;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;421
2018.04.02_10:37:57;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;451
2018.04.02_10:37:57;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;492
2018.04.02_10:37:57;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;443
2018.04.02_10:37:58;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;455
2018.04.02_10:37:58;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;522
2018.04.02_10:37:59;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;418
2018.04.02_10:37:59;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;451
2018.04.02_10:38:00;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;476
2018.04.02_10:38:00;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;482
2018.04.02_10:38:01;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;399
2018.04.02_10:38:01;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;570
2018.04.02_10:38:02;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;543
2018.04.02_10:38:02;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;461
2018.04.02_10:38:03;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;517
2018.04.02_10:38:03;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;462
2018.04.02_10:38:04;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;408
2018.04.02_10:38:04;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;460
2018.04.02_10:38:05;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;467
2018.04.02_10:38:05;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;427
2018.04.02_10:38:05;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;423
2018.04.02_10:38:06;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;494
2018.04.02_10:38:06;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;500
2018.04.02_10:38:07;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;426
2018.04.02_10:38:07;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;550
2018.04.02_10:38:08;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;468
2018.04.02_10:38:08;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;565
2018.04.02_10:38:09;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;479
2018.04.02_10:38:09;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;458
2018.04.02_10:38:10;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;401
2018.04.02_10:38:10;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;508
2018.04.02_10:38:11;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;404
2018.04.02_10:38:11;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;478
2018.04.02_10:38:12;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;687
2018.04.02_10:38:12;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;432
2018.04.02_10:38:13;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;429
2018.04.02_10:38:13;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;562
2018.04.02_10:38:14;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;444
2018.04.02_10:38:14;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;475
2018.04.02_10:38:15;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;473
2018.04.02_10:38:15;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;459
2018.04.02_10:38:16;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;421
2018.04.02_10:38:16;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;501
2018.04.02_10:38:17;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;441
2018.04.02_10:38:17;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;430
2018.04.02_10:38:17;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;510
2018.04.02_10:38:18;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;485
2018.04.02_10:38:18;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;452
2018.04.02_10:38:19;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;463
2018.04.02_10:38:19;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;469
2018.04.02_10:38:20;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;443
2018.04.02_10:38:20;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;493
2018.04.02_10:38:21;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;448
2018.04.02_10:38:21;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;507
2018.04.02_10:38:22;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;464
2018.04.02_10:38:22;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;514
2018.04.02_10:38:23;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;466
2018.04.02_10:38:23;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;507
2018.04.02_10:38:24;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;439
2018.04.02_10:38:24;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;422
2018.04.02_10:38:25;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;503
2018.04.02_10:38:25;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;455
2018.04.02_10:38:25;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;432
2018.04.02_10:38:26;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;491
2018.04.02_10:38:26;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;559
2018.04.02_10:38:27;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;401
2018.04.02_10:38:27;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;511
2018.04.02_10:38:28;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;533
2018.04.02_10:38:28;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;425
2018.04.02_10:38:29;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;416
2018.04.02_10:38:29;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;539
2018.04.02_10:38:30;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;407
2018.04.02_10:38:30;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;437
2018.04.02_10:38:31;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;474
2018.04.02_10:38:31;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;444
2018.04.02_10:38:32;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;484
2018.04.02_10:38:32;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;481
2018.04.02_10:38:33;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;502
2018.04.02_10:38:33;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;450
2018.04.02_10:38:34;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;530
2018.04.02_10:38:34;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;398
2018.04.02_10:38:34;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;432
2018.04.02_10:38:35;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;487
2018.04.02_10:38:35;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;492
2018.04.02_10:38:36;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;409
2018.04.02_10:38:36;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;639
2018.04.02_10:38:37;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;472
2018.04.02_10:38:37;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;475
2018.04.02_10:38:38;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;517
2018.04.02_10:38:38;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;490
2018.04.02_10:38:39;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;405
2018.04.02_10:38:39;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;483
2018.04.02_10:38:40;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;460
2018.04.02_10:38:40;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;462
2018.04.02_10:38:41;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;420
2018.04.02_10:38:41;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;520
2018.04.02_10:38:42;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;489
2018.04.02_10:38:42;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;442
2018.04.02_10:38:43;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;568
2018.04.02_10:38:43;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;443
2018.04.02_10:38:44;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;459
2018.04.02_10:38:44;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;457
2018.04.02_10:38:44;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;459
2018.04.02_10:38:45;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;399
2018.04.02_10:38:45;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;508
2018.04.02_10:38:46;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;414
2018.04.02_10:38:46;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;469
2018.04.02_10:38:47;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;486
2018.04.02_10:38:47;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;477
2018.04.02_10:38:48;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;480
2018.04.02_10:38:48;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;554
2018.04.02_10:38:49;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;486
2018.04.02_10:38:49;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;483
2018.04.02_10:38:50;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;497
2018.04.02_10:38:50;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;461
2018.04.02_10:38:51;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;410
2018.04.02_10:38:51;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;502
2018.04.02_10:38:52;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;528
2018.04.02_10:38:52;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;440
2018.04.02_10:38:53;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;533
2018.04.02_10:38:53;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;562
2018.04.02_10:38:54;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;526
2018.04.02_10:38:54;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;500
2018.04.02_10:38:55;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;394
2018.04.02_10:38:55;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;406
2018.04.02_10:38:56;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;526
2018.04.02_10:38:56;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;406
2018.04.02_10:38:56;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;441
2018.04.02_10:38:57;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;485
2018.04.02_10:38:57;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;461
2018.04.02_10:38:58;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;523
2018.04.02_10:38:58;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;545
2018.04.02_10:38:59;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;406
2018.04.02_10:38:59;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;454
2018.04.02_10:39:00;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;464
2018.04.02_10:39:00;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;490
2018.04.02_10:39:01;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;417
2018.04.02_10:39:01;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;430
2018.04.02_10:39:02;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;616
2018.04.02_10:39:02;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;442
2018.04.02_10:39:03;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;473
2018.04.02_10:39:03;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;533
2018.04.02_10:39:04;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;458
2018.04.02_10:39:04;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;426
2018.04.02_10:39:05;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;568
2018.04.02_10:39:05;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;424
2018.04.02_10:39:05;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;460
2018.04.02_10:39:06;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;498
2018.04.02_10:39:06;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;441
2018.04.02_10:39:07;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;434
2018.04.02_10:39:07;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;531
2018.04.02_10:39:08;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;575
2018.04.02_10:39:08;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;569
2018.04.02_10:39:09;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;469
2018.04.02_10:39:09;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;446
2018.04.02_10:39:10;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;422
2018.04.02_10:39:10;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;508
2018.04.02_10:39:11;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;536
2018.04.02_10:39:12;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;841
2018.04.02_10:39:12;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;612
2018.04.02_10:39:13;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;567
2018.04.02_10:39:13;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;555
2018.04.02_10:39:14;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;402
2018.04.02_10:39:14;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;460
2018.04.02_10:39:15;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;483
2018.04.02_10:39:15;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;479
2018.04.02_10:39:16;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;426
2018.04.02_10:39:16;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;550
2018.04.02_10:39:17;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;403
2018.04.02_10:39:17;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;459
2018.04.02_10:39:18;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;539
2018.04.02_10:39:18;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;425
2018.04.02_10:39:19;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;431
2018.04.02_10:39:19;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;507
2018.04.02_10:39:20;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;437
2018.04.02_10:39:20;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;483
2018.04.02_10:39:21;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;508
2018.04.02_10:39:21;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;446
2018.04.02_10:39:21;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;504
2018.04.02_10:39:22;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;525
2018.04.02_10:39:22;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;437
2018.04.02_10:39:23;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;456
2018.04.02_10:39:23;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;538
2018.04.02_10:39:24;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;441
2018.04.02_10:39:24;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;461
2018.04.02_10:39:25;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;443
2018.04.02_10:39:25;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;523
2018.04.02_10:39:26;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;403
2018.04.02_10:39:26;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;517
2018.04.02_10:39:27;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;457
2018.04.02_10:39:27;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;403
2018.04.02_10:39:28;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;445
2018.04.02_10:39:28;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;534
2018.04.02_10:39:28;Egyedi: UPDATE Tanulok SET email="updatelt@gmail.com" WHERE 1;100000;448
