Time;Command;AffectedRows;ElapsedTime
2018.04.08_21:41:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;125
2018.04.08_21:41:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;115
2018.04.08_21:41:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;114
2018.04.08_21:41:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;146
2018.04.08_21:41:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;123
2018.04.08_21:41:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;158
2018.04.08_21:41:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;143
2018.04.08_21:41:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;120
2018.04.08_21:41:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;121
2018.04.08_21:41:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;118
2018.04.08_21:41:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;132
2018.04.08_21:41:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;111
2018.04.08_21:41:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;131
2018.04.08_21:41:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;133
2018.04.08_21:41:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;139
2018.04.08_21:41:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;143
2018.04.08_21:41:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;169
2018.04.08_21:41:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;214
2018.04.08_21:41:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;151
2018.04.08_21:41:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;130
2018.04.08_21:41:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;129
2018.04.08_21:41:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;195
2018.04.08_21:41:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;156
2018.04.08_21:41:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;116
2018.04.08_21:41:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;116
2018.04.08_21:41:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;163
2018.04.08_21:41:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;159
2018.04.08_21:41:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;159
2018.04.08_21:41:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;133
2018.04.08_21:41:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;123
2018.04.08_21:41:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;133
2018.04.08_21:41:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;112
2018.04.08_21:41:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;182
2018.04.08_21:41:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;167
2018.04.08_21:41:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;146
2018.04.08_21:41:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;120
2018.04.08_21:41:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;130
2018.04.08_21:41:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;157
2018.04.08_21:41:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;179
2018.04.08_21:41:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;125
2018.04.08_21:41:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;123
2018.04.08_21:41:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;123
2018.04.08_21:41:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;114
2018.04.08_21:41:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;137
2018.04.08_21:41:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;127
2018.04.08_21:41:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;124
2018.04.08_21:41:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;114
2018.04.08_21:41:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;119
2018.04.08_21:41:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;173
2018.04.08_21:41:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;158
2018.04.08_21:41:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;141
2018.04.08_21:41:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;152
2018.04.08_21:41:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;150
2018.04.08_21:41:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;128
2018.04.08_21:41:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;126
2018.04.08_21:41:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;138
2018.04.08_21:41:22;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;30000;161
2018.04.08_21:41:37;DML_INSERT;10000;1477
2018.04.08_21:41:40;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;208
2018.04.08_21:41:40;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;180
2018.04.08_21:41:40;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;173
2018.04.08_21:41:40;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;173
2018.04.08_21:41:40;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;161
2018.04.08_21:41:41;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;165
2018.04.08_21:41:41;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;154
2018.04.08_21:41:41;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;224
2018.04.08_21:41:41;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;173
2018.04.08_21:41:41;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;181
2018.04.08_21:41:42;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;260
2018.04.08_21:41:42;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;195
2018.04.08_21:41:42;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;177
2018.04.08_21:41:42;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;164
2018.04.08_21:41:42;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;163
2018.04.08_21:41:42;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;171
2018.04.08_21:41:43;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;166
2018.04.08_21:41:43;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;202
2018.04.08_21:41:43;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;186
2018.04.08_21:41:43;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;179
2018.04.08_21:41:43;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;193
2018.04.08_21:41:44;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;184
2018.04.08_21:41:44;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;157
2018.04.08_21:41:44;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;154
2018.04.08_21:41:44;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;177
2018.04.08_21:41:44;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;175
2018.04.08_21:41:44;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;200
2018.04.08_21:41:45;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;253
2018.04.08_21:41:45;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;172
2018.04.08_21:41:45;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;154
2018.04.08_21:41:45;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;148
2018.04.08_21:41:45;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;168
2018.04.08_21:41:46;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;169
2018.04.08_21:41:46;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;160
2018.04.08_21:41:46;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;192
2018.04.08_21:41:46;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;203
2018.04.08_21:41:46;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;171
2018.04.08_21:41:46;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;160
2018.04.08_21:41:47;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;203
2018.04.08_21:41:47;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;204
2018.04.08_21:41:47;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;162
2018.04.08_21:41:47;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;177
2018.04.08_21:41:47;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;192
2018.04.08_21:41:48;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;179
2018.04.08_21:41:48;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;181
2018.04.08_21:41:48;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;199
2018.04.08_21:41:48;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;154
2018.04.08_21:41:48;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;149
2018.04.08_21:41:48;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;149
2018.04.08_21:41:49;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;220
2018.04.08_21:41:49;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;164
2018.04.08_21:41:49;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;180
2018.04.08_21:41:49;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;218
2018.04.08_21:41:49;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;168
2018.04.08_21:41:49;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;170
2018.04.08_21:41:50;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;172
2018.04.08_21:41:50;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;187
2018.04.08_21:41:50;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;151
2018.04.08_21:41:50;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;156
2018.04.08_21:41:50;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;218
2018.04.08_21:41:51;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;217
2018.04.08_21:41:51;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;166
2018.04.08_21:41:51;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;202
2018.04.08_21:41:51;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;175
2018.04.08_21:41:51;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;153
2018.04.08_21:41:51;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;171
2018.04.08_21:41:52;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;198
2018.04.08_21:41:52;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;226
2018.04.08_21:41:52;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;202
2018.04.08_21:41:52;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;249
2018.04.08_21:41:53;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;200
2018.04.08_21:41:53;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;152
2018.04.08_21:41:53;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;148
2018.04.08_21:41:53;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;192
2018.04.08_21:41:53;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;157
2018.04.08_21:41:53;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;168
2018.04.08_21:41:54;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;231
2018.04.08_21:41:54;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;187
2018.04.08_21:41:54;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;149
2018.04.08_21:41:54;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;154
2018.04.08_21:41:54;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;164
2018.04.08_21:41:54;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;182
2018.04.08_21:41:55;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;162
2018.04.08_21:41:55;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;153
2018.04.08_21:41:55;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;225
2018.04.08_21:41:55;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;182
2018.04.08_21:41:55;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;153
2018.04.08_21:41:56;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;201
2018.04.08_21:41:56;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;170
2018.04.08_21:41:56;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;151
2018.04.08_21:41:56;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;155
2018.04.08_21:41:56;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;167
2018.04.08_21:41:56;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;174
2018.04.08_21:41:57;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;211
2018.04.08_21:41:57;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;268
2018.04.08_21:41:57;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;166
2018.04.08_21:41:57;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;153
2018.04.08_21:41:57;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;168
2018.04.08_21:41:57;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;185
2018.04.08_21:41:58;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;40000;173
2018.04.08_21:42:09;DML_INSERT;10000;1254
2018.04.08_21:42:10;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;283
2018.04.08_21:42:10;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;228
2018.04.08_21:42:10;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;202
2018.04.08_21:42:10;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;273
2018.04.08_21:42:11;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;243
2018.04.08_21:42:11;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;207
2018.04.08_21:42:11;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;262
2018.04.08_21:42:11;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;190
2018.04.08_21:42:11;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;205
2018.04.08_21:42:12;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;340
2018.04.08_21:42:12;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;242
2018.04.08_21:42:12;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;219
2018.04.08_21:42:13;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;257
2018.04.08_21:42:13;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;239
2018.04.08_21:42:13;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;230
2018.04.08_21:42:13;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;229
2018.04.08_21:42:13;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;280
2018.04.08_21:42:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;227
2018.04.08_21:42:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;195
2018.04.08_21:42:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;207
2018.04.08_21:42:14;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;217
2018.04.08_21:42:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;205
2018.04.08_21:42:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;241
2018.04.08_21:42:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;231
2018.04.08_21:42:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;195
2018.04.08_21:42:15;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;223
2018.04.08_21:42:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;226
2018.04.08_21:42:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;186
2018.04.08_21:42:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;199
2018.04.08_21:42:16;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;275
2018.04.08_21:42:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;251
2018.04.08_21:42:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;278
2018.04.08_21:42:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;192
2018.04.08_21:42:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;189
2018.04.08_21:42:17;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;224
2018.04.08_21:42:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;247
2018.04.08_21:42:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;232
2018.04.08_21:42:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;245
2018.04.08_21:42:18;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;203
2018.04.08_21:42:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;215
2018.04.08_21:42:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;213
2018.04.08_21:42:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;189
2018.04.08_21:42:19;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;253
2018.04.08_21:42:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;281
2018.04.08_21:42:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;209
2018.04.08_21:42:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;197
2018.04.08_21:42:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;216
2018.04.08_21:42:20;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;210
2018.04.08_21:42:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;232
2018.04.08_21:42:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;263
2018.04.08_21:42:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;328
2018.04.08_21:42:21;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;243
2018.04.08_21:42:22;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;271
2018.04.08_21:42:22;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;245
2018.04.08_21:42:22;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;205
2018.04.08_21:42:22;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;261
2018.04.08_21:42:23;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;296
2018.04.08_21:42:23;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;195
2018.04.08_21:42:23;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;207
2018.04.08_21:42:23;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;215
2018.04.08_21:42:24;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;197
2018.04.08_21:42:24;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;201
2018.04.08_21:42:24;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;224
2018.04.08_21:42:24;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;224
2018.04.08_21:42:24;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;235
2018.04.08_21:42:25;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;206
2018.04.08_21:42:25;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;191
2018.04.08_21:42:25;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;218
2018.04.08_21:42:25;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;201
2018.04.08_21:42:26;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;240
2018.04.08_21:42:26;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;260
2018.04.08_21:42:26;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;187
2018.04.08_21:42:26;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;196
2018.04.08_21:42:26;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;242
2018.04.08_21:42:27;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;234
2018.04.08_21:42:27;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;296
2018.04.08_21:42:27;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;242
2018.04.08_21:42:27;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;208
2018.04.08_21:42:28;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;212
2018.04.08_21:42:28;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;223
2018.04.08_21:42:28;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;190
2018.04.08_21:42:28;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;216
2018.04.08_21:42:28;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;234
2018.04.08_21:42:29;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;231
2018.04.08_21:42:29;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;214
2018.04.08_21:42:29;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;194
2018.04.08_21:42:29;Egyedi: UPDATE Tanulok SET Email='updatelt@gmail.com' WHERE 1;50000;201
